label,content,id,permalink
0,"Old-school celebrities. Helping kids beat cancer. Raising money for life-enhancing causes, wounded vets. New school celebrities. Inciting, encouraging and funding: terrorism, vandalism, arson, violence, looting, defacing and toppling statues. Raising money for terrorists.",,
0,"I didn't say I'm still working for free I said I HAVE worked for free...now I just grateful for every dime I make to pay for college or give to help police officers funds wounded Warriors project or just Cancer research. You see I give from my heart, I make money it dont make me",,
0,Its a sad fact about charities. Check out some the well known charities. I was disappointed to see Wounded Warrior Project only gives 38%. The American Breast cancer fund gives even less.,,
0,"As part of their series on the wounded healer, Soma Church's Brandon Shields interviewed Colin about his story of his first wife, Jane, and their journey through infertility/terminal cancer. They experienced 9 years <URL>/CB87DYQA0wf/?igshid=1syl0xoen1l36",,
0,"From #cancer to #COVID19, HJF supports research that benefits our wounded warriors as well as civilian patients. Invest today  <USER> #92719.",,
0,Sieving this world of protein. Humans have been obsessed and needn't be. Virus sure. Hiv monkey meat. Small pox. But growth hormone triggering diabetes cancer ought to tune in. Body thinks it's wounded ingesting protein. Like licking wounds. Once that blood transports protein ow,,
0,I've been donating to aspca and wounded warrior for a long time few dollars here and there but it helps I'm sure my cousin donates to children's medical for cancer research and save the children we both try to contribute what we can,,
0,"""Let the wounded in a world They're rotting in the world Infection and cancer Are burnt in the world The sickness is spreading And threatens to kill The need for a cure To restore it"" Gorgoroth",,
0,I was going to ask for help to get to my grandfathers funeral but instead Im going to ask that you donate to cancer research and the wounded warriors project ,,
0,"Sir , In Corona pandemic the patients of other diseases like Cancer, Kidney , diabetic ,heart & wounded are worst hit in National capital . They are crying with pain & dieing . There is no road map with GoI & Delhi Govt. Niti Ayog , NHRC , Hon'ble LG are requested to do more.",,
0,"Yes as my daughter so rightly says, I would like a personal apology as I am gravely hurt by the vile way people like myself have been very, very deeply wounded by those cheap words and ways of so-called representing breast cancer. My previous 4 UNANSWERED tweets told you my story ",,
0,"The 20th century spirit of the west closing, this was 103 years after Wounded Knee. A strange funk, like a cancer mold was brewing in the young, & it was sad that soon they would never meet the last real medicine men.http://amzn.to/2kjHu4X #kindle #mustread #spiritualwarfare",,
0,"Actual doctor here, if the swelling is red and painful and hot it's an infection. If it's rapidly growing and the skin is wounded it might be cancer. If it's plain and boring and not growing it's nothing to worry about",,
0,Behaving sensibly doesnt have much appeal for you today; you... More for Cancer http://bit.ly/yk3b9m,,
0,Loving relationships with friends and family are among your mo... More for Cancer http://bit.ly/yk3b9m,,
0,You thrive when helping people; humanitarian work likely gives... More for Cancer http://bit.ly/yk3b9m,,
0,"Would you agree that the person who shared that they are battling cancer was empathic & validating to Elena & Elenas experience. I hope youll say yes. And if youll say yes, then what were you trying to relay in your comment by stating that they are not even near same?",,
0,My one yearning has always been to understand WHY. And I think I'm starting to really get that. I understand where it all went wrong. Coming to terms with the earliest parts of my origin story is a WILD fucking ride. Those old scars don't ache like they used to.,,
0,"Hepatitis B has saved thousands and will likely save millions. Its essential for any HCW due to handling other peoples blood. Before there was ever a vaccine, it remained deadly. Chicken pox kills kids, leaves scars and causes shingles later in life. HPV prevents cancer.",,
0,"John is an American hero who helped lead a movement and risked his life for our most fundamental rights;he bears scars that attest to his indefatigable spirit and persistence,""Majority Leader Steny Hoyer said in Dec19 after Lewis was diagnosed with cancer ",,
0,I have scars from two caesareans and breast cancer.,,
0,Was able to squeeze in a workout. Needed it. Since surgery in April I have been pretty stagnant. Can't wait to get back to the cancer center Tues + local Dr appt Wednesday to check my scars and skin graft. Then set up scanning every 6 months. Time to start moving beyond this.,,
0,"...Are you dead? eyeing the scars on the others wrists. Violet hadnt seen her name under the survivors. Honestly, it was stupid the press was even bothering people after such a nightmare. Anything for a buck. She took a long drag of the cancer stick.",,
0,See that man with ugly scars?... He fought for his country. -<USER> guy you just made fun of for crying?... his mother is dying. -<USER> kid you just made fun of for being bald?... He has cancer,,
0,We know when things don't add up straight away,,
0,"With the development of immunotherapy and targeted therapies, attention to non-melanoma skin cancers has dramatically increased . We are still missing a deep molecular epidemiology study that correlates modality of sun exposure and genomic scars in normal and malignant skin ",,
0,I think this older woman across the street just loudly talked shit about me smoking cigs as a passive aside to her friend as she was leaving. The worst part is that she was talking about cancer scars so I don't feel I can even be mad at her. Why didnt I just sit in the backyard,,
0,"I respect RGB and her fight against cancer again. However, you need to stand down. You can no longer do your job and fight cancer. If you feel otherwise please let me know your thoughts.",,
0,We specialize in treating skin cancer for our patients with little to no scars. Give us a call to set up an appointment! 480-820-9774 https://bit.ly/2FNDl2Y,,
0,Breast cancer sufferer shows off mastectomy scars in topless photos ,,
0,"And every time I look down at my scars  the ridges, the bumps, and the many indents; I am reminded of the gift I have of life, but I am also reminded of the pain. Great read about life after #cancer and the struggles we all face! #survivorship #crcsm #ayasm #colorectalcancer",,
0,real question is how DIDNT your cancer booty not cry while singing scars,,
0,"Also incorporate a sunscreen in ur routine. Its essential to slow aging, reduce risk of cancer, and healing acne scars",,
0,"Agree completely. Also no one should have surgery unless its illness, injury or life-saving. With the tiny and closely regulated exception of fixing disfigurement. Like big facial scars or breast reconstruction after cancer.",,
0,"Mine was cancer. Lumpectomy plus 4 lymph nodes. 5 months chemo then 5 weeks of radiation. 3 years later and one toenail never grew back right and no armpit hair on left side. That and a few scars is all that remains. If its cancer, get some weed.",,
0,"I help people with chronic illnesses,skin problems,male/female fertility problems,erectile dysfunctions,fibroids,all stages of cancer,viruses,burns,scars,weight management 2 reverse their health back to its fullness. Youtube https://youtu.be/zxy5lSW8Ky0",,
0,"#DefundUniversities This is the most ignorant bullshit i've seen. Well, besides that biological males can get cervical cancer. ",,
0,"Not the meaning of that song. It's about his friend/exgf who had breast cancer. That line is about surgical scars, not sh",,
0,"A new piece just went live on the blog about my experiences with skin cancer, the emotional journey that has taken me on, and why I no longer want to be silent about the scars that Ive accumulated over the last <URL>/CCpoiMoAXfb/?igshid=6jgiq3twygpo",,
